MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
NA,CM,50,NA,B,0,hm100119.084,10/1/19,60481,15,4638,8667,9425,4029,4787,0.465,0.508,121.8,0.36,0.41,403,0.48,1947,0.11,26537,--------,-------,1243,4020,0,4831,0.04,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4484.2,0.96,0.483,130.8,23.19698191
NA,CM,50,NA,B,0,hm100119.085,10/1/19,60510,20,4671,8746,9437,4075,4766,0.466,0.505,121.7,0.35,0.43,456,0.46,2125,0.11,29460,--------,-------,1317,4473,0,4912,0.05,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4460,0.95,0.483,130.8,30.99582386
NA,CM,50,NA,B,0,hm100119.086,10/1/19,60539,31.8,4907,8865,9542,3958,4635,0.446,0.486,116.2,0.33,0.5,575,0.39,2702,0.11,29506,--------,-------,1511,4584,0,5140,0.05,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4523.9,0.91,0.483,130.8,47.16819428
NA,CM,50,NA,B,0,hm100119.087,10/1/19,60568,43.5,5051,8751,9445,3700,4393,0.423,0.465,116,0.34,0.48,620,0.39,2782,0.12,26036,--------,-------,1590,4613,0,5239,0.04,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4493.7,0.87,0.483,130.8,61.19513487
NA,CM,50,NA,B,0,hm100119.088,10/1/19,60596,55.3,5273,8828,9492,3555,4219,0.403,0.444,115.5,0.35,0.52,707,0.36,3414,0.12,27017,--------,-------,1805,4864,0,5464,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4548.7,0.83,0.483,130.8,74.11693465
NA,CM,50,NA,B,0,hm100119.089,10/1/19,60625,67.1,5390,8697,9324,3307,3933,0.38,0.422,115,0.37,0.53,772,0.36,3960,0.11,29883,--------,-------,2058,5020,0,5554,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4519.3,0.79,0.483,130.8,84.79951897
NA,CM,50,NA,B,0,hm100119.090,10/1/19,60654,78.8,5523,8624,9229,3102,3706,0.36,0.402,116.3,0.37,0.53,813,0.37,4133,0.1,30966,--------,-------,2168,5169,0,5678,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4544.4,0.76,0.483,130.8,94.34437031
NA,CM,50,NA,B,0,hm100119.091,10/1/19,60683,90.6,5563,8525,9116,2963,3553,0.348,0.39,115.3,0.36,0.56,860,0.36,4844,0.08,38778,--------,-------,2410,5412,0,5721,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4517.8,0.74,0.483,130.8,104.8563446
NA,CM,50,NA,B,0,hm100119.092,10/1/19,60712,102.3,5617,8463,9014,2846,3397,0.336,0.377,112.4,0.34,0.58,892,0.35,5409,0.07,52919,--------,-------,2587,5923,0,5773,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4506,0.72,0.483,130.8,114.3147269
NA,CM,50,NA,B,0,hm100119.093,10/1/19,60741,114.1,5621,8296,8808,2675,3187,0.322,0.362,108.8,0.31,0.58,870,0.36,5281,0.06,65506,--------,-------,2578,6219,0,5765,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4476.4,0.7,0.483,130.8,122.1880652
NA,CM,50,NA,B,0,hm100119.094,10/1/19,60770,125.9,5690,8149,8649,2459,2959,0.302,0.342,111.9,0.35,0.55,887,0.39,5067,0.06,56320,--------,-------,2609,6031,0,5822,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4497.5,0.67,0.483,130.8,126.4503236
NA,CM,50,NA,B,0,hm100119.095,10/1/19,60798,137.6,5865,8227,8712,2362,2847,0.287,0.327,111.4,0.34,0.56,923,0.37,5047,0.07,44028,--------,-------,2560,5537,0,5994,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4617.4,0.65,0.483,130.8,131.3371544
NA,CM,50,NA,B,0,hm100119.096,10/1/19,60827,149.4,5976,8220,8679,2244,2703,0.273,0.311,107.8,0.33,0.57,953,0.36,5469,0.07,52126,--------,-------,2701,6089,0,6102,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4670.3,0.63,0.483,130.8,135.6439776
NA,CM,50,NA,B,0,hm100119.097,10/1/19,60856,161.2,6006,8091,8519,2085,2513,0.258,0.295,111.3,0.35,0.57,985,0.36,5557,0.07,48282,--------,-------,2755,6007,0,6128,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4692.3,0.61,0.483,130.8,138.3158708
NA,CM,50,NA,B,0,hm100119.098,10/1/19,60885,172.9,6033,8042,8453,2008,2420,0.25,0.286,106.6,0.34,0.57,981,0.37,5536,0.06,58194,--------,-------,2769,6036,0,6144,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4721.3,0.6,0.483,130.8,143.7547732
NA,CM,50,NA,B,0,hm100119.099,10/1/19,60914,184.7,6092,7977,8367,1885,2275,0.236,0.272,109.9,0.37,0.58,1030,0.36,5853,0.07,55605,--------,-------,2871,6479,0,6193,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4755.3,0.59,0.483,130.8,144.9660049
NA,CM,50,NA,B,0,hm100119.100,10/1/19,60943,196.5,6031,7829,8204,1799,2173,0.23,0.265,108.2,0.36,0.56,985,0.36,5455,0.07,49638,--------,-------,2735,6167,0,6127,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4699.2,0.57,0.483,130.8,150.3064656
NA,CM,50,NA,C,0,hm100119.101,10/1/19,60988,0,4229,8107,8909,3877,4679,0.478,0.525,130.6,0.41,0.4,304,0.51,1738,0.08,36885,--------,-------,1107,4084,0,4432,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4321.3,1,0.478,130.6,0
NA,CM,50,NA,C,0,hm100119.102,10/1/19,61017,5,4548,8398,9234,3850,4687,0.458,0.508,124.6,0.35,0.38,358,0.52,1801,0.1,29789,--------,-------,1187,4164,0,4762,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4658.4,1.03,0.478,130.6,7.683824224
NA,CM,50,NA,C,0,hm100119.103,10/1/19,61046,10,4548,8339,9170,3791,4622,0.455,0.504,124.1,0.34,0.37,340,0.52,1804,0.11,27951,--------,-------,1196,4213,0,4757,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4501.8,0.99,0.478,130.6,15.266987
NA,CM,50,NA,C,0,hm100119.104,10/1/19,61074,15,4624,8444,9227,3820,4603,0.452,0.499,123.5,0.33,0.41,416,0.48,2000,0.11,28822,--------,-------,1272,4195,0,4827,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4517.4,0.97,0.478,130.6,22.74948831
NA,CM,50,NA,C,0,hm100119.105,10/1/19,61103,20,4635,8444,9230,3808,4595,0.451,0.498,125.5,0.35,0.42,436,0.48,2119,0.1,28664,--------,-------,1329,4096,0,4843,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4470.7,0.96,0.478,130.6,30.26554345
NA,CM,50,NA,C,0,hm100119.106,10/1/19,61132,31.8,4880,8541,9271,3662,4392,0.429,0.474,121.7,0.33,0.44,528,0.45,2386,0.11,25612,--------,-------,1469,4211,0,5086,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4539.6,0.92,0.478,130.6,45.77478901
NA,CM,50,NA,C,0,hm100119.107,10/1/19,61161,43.5,5129,8837,9504,3708,4375,0.42,0.46,118.8,0.36,0.5,644,0.38,3023,0.12,27985,--------,-------,1668,4734,0,5322,0.04,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4569.3,0.87,0.478,130.6,61.30282471
NA,CM,50,NA,C,0,hm100119.108,10/1/19,61190,55.3,5048,8416,9041,3368,3993,0.4,0.442,118.1,0.36,0.51,699,0.37,3227,0.12,26473,--------,-------,1760,4712,0,5226,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4366.3,0.83,0.478,130.6,74.22104447
NA,CM,50,NA,C,0,hm100119.109,10/1/19,61219,67.1,5188,8415,9014,3227,3825,0.383,0.424,114.9,0.35,0.53,748,0.36,3796,0.1,30093,--------,-------,1977,4920,0,5358,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4380.9,0.8,0.478,130.6,86.2309624
NA,CM,50,NA,C,0,hm100119.110,10/1/19,61248,78.8,5322,8368,8957,3047,3635,0.364,0.406,114.8,0.36,0.56,811,0.35,4382,0.09,31648,--------,-------,2173,4860,0,5474,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4401.7,0.77,0.478,130.6,96.24308602
NA,CM,50,NA,C,0,hm100119.111,10/1/19,61276,90.6,5367,8233,8769,2867,3402,0.348,0.388,115.8,0.35,0.58,885,0.34,4967,0.09,39211,--------,-------,2397,5565,0,5537,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4369.6,0.74,0.478,130.6,105.7911604
NA,CM,50,NA,C,0,hm100119.112,10/1/19,61305,102.3,5535,8269,8791,2733,3255,0.331,0.37,114.4,0.35,0.57,873,0.36,5259,0.07,46543,--------,-------,2577,5476,0,5679,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4459,0.72,0.478,130.6,113.6175883
NA,CM,50,NA,C,0,hm100119.113,10/1/19,61334,114.1,5754,8368,8891,2614,3137,0.312,0.353,112,0.34,0.58,907,0.35,5393,0.07,49535,--------,-------,2596,6037,0,5900,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4573.9,0.69,0.478,130.6,119.4489063
NA,CM,50,NA,C,0,hm100119.114,10/1/19,61363,125.9,5941,8416,8909,2474,2968,0.294,0.333,111.9,0.36,0.58,944,0.36,5873,0.06,82288,--------,-------,2852,7492,0,6095,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4691.3,0.66,0.478,130.6,124.1981136
NA,CM,50,NA,C,0,hm100119.115,10/1/19,61392,137.6,6036,8360,8842,2324,2806,0.278,0.317,114.9,0.38,0.55,956,0.38,5329,0.07,58594,--------,-------,2745,6551,0,6180,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4741.7,0.64,0.478,130.6,128.3527473
NA,CM,50,NA,C,0,hm100119.116,10/1/19,61421,149.4,5890,8040,8489,2150,2599,0.267,0.306,114.4,0.38,0.56,966,0.36,5284,0.08,46890,--------,-------,2655,5991,0,6009,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4629.3,0.63,0.478,130.6,133.8455072
NA,CM,50,NA,C,0,hm100119.117,10/1/19,61450,161.2,5865,7920,8350,2054,2484,0.259,0.298,112.1,0.36,0.56,946,0.38,5565,0.06,75758,--------,-------,2813,7492,0,5989,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4601.5,0.62,0.478,130.6,140.0898727
NA,CM,50,NA,C,0,hm100119.118,10/1/19,61478,172.9,6034,7986,8404,1952,2370,0.244,0.282,113.8,0.37,0.52,925,0.39,4456,0.09,34374,--------,-------,2433,5381,0,6142,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4734.3,0.6,0.478,130.6,141.5555034
NA,CM,50,NA,C,0,hm100119.119,10/1/19,61507,184.7,6194,8098,8506,1904,2312,0.235,0.272,111.2,0.36,0.56,938,0.36,5025,0.08,39940,--------,-------,2536,5655,0,6316,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4854.2,0.59,0.478,130.6,145.6386675
NA,CM,50,NA,C,0,hm100119.120,10/1/19,61536,196.5,6161,7950,8335,1789,2174,0.225,0.261,112.9,0.36,0.56,972,0.38,5302,0.06,73884,--------,-------,2711,7091,0,6260,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4862.7,0.58,0.478,130.6,148.3498159
NA,RS,100,NA,A,0,hm100119.121,10/1/19,61722,0,8609,15617,17020,7008,8411,0.449,0.494,140,0.47,0.35,222,0.52,1534,0.13,25877,--------,-------,1005,4306,0,8991,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8919.1,1,0.449,140,0
NA,RS,100,NA,A,0,hm100119.122,10/1/19,61751,5,9183,16247,17341,7064,8158,0.435,0.47,140.9,0.44,0.35,360,0.5,2081,0.15,26590,--------,-------,1380,5194,0,9594,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9315.5,1.02,0.449,140,8.328515813
NA,RS,100,NA,A,0,hm100119.123,10/1/19,61780,10,9729,16989,18264,7260,8535,0.427,0.467,132.2,0.39,0.34,504,0.5,2347,0.17,24139,--------,-------,1604,5389,0,10170,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9613.1,0.98,0.449,140,16.35069541
NA,RS,100,NA,A,0,hm100119.124,10/1/19,61809,15,9622,16700,17939,7078,8317,0.424,0.464,136.2,0.42,0.32,423,0.55,2198,0.13,27880,--------,-------,1540,5048,0,10017,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9341.5,0.96,0.449,140,24.353729
NA,RS,100,NA,A,0,hm100119.125,10/1/19,61838,20,9280,16090,17091,6810,7811,0.423,0.457,137.1,0.42,0.38,524,0.5,2417,0.12,31090,--------,-------,1598,5170,0,9682,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8918.8,0.95,0.449,140,32.39505461
NA,RS,100,NA,A,0,hm100119.126,10/1/19,61867,31.8,9463,15784,16783,6322,7320,0.401,0.436,131.2,0.4,0.45,713,0.43,3050,0.12,30699,--------,-------,1867,5318,0,9851,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8783.1,0.9,0.449,140,48.82922664
NA,RS,100,NA,A,0,hm100119.127,10/1/19,61895,43.5,9689,15590,16552,5902,6863,0.379,0.415,129,0.39,0.49,833,0.4,3614,0.11,34255,--------,-------,2078,5492,0,10049,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8692.2,0.86,0.449,140,63.13014986
NA,RS,100,NA,A,0,hm100119.128,10/1/19,61924,55.3,9342,14607,15489,5265,6146,0.36,0.397,128.2,0.39,0.53,896,0.39,4232,0.09,42036,--------,-------,2310,5708,0,9642,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8180,0.82,0.449,140,76.23176681
NA,RS,100,NA,A,0,hm100119.129,10/1/19,61953,67.1,9043,13775,14589,4731,5546,0.343,0.38,125.8,0.39,0.54,947,0.38,4581,0.08,51850,--------,-------,2449,6348,0,9318,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7742.5,0.78,0.449,140,88.13024827
NA,RS,100,NA,A,0,hm100119.130,10/1/19,61982,78.8,8801,13144,13903,4343,5102,0.33,0.367,123.8,0.38,0.55,958,0.38,4750,0.07,57914,--------,-------,2505,6402,0,9064,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7436,0.76,0.449,140,99.5745863
NA,RS,100,NA,A,0,hm100119.131,10/1/19,62011,90.6,8563,12523,13240,3960,4677,0.316,0.353,123.9,0.39,0.56,982,0.39,5183,0.05,100586,--------,-------,2722,7763,0,8777,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7155.4,0.74,0.449,140,109.6285408
NA,RS,100,NA,A,0,hm100119.132,10/1/19,62040,102.3,8402,12066,12715,3664,4313,0.304,0.339,120,0.38,0.55,998,0.39,5022,0.06,101570,--------,-------,2681,8485,0,8624,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6929.3,0.71,0.449,140,119.0851398
NA,RS,100,NA,A,0,hm100119.133,10/1/19,62069,114.1,8740,12133,12768,3393,4028,0.28,0.315,120,0.38,0.53,1010,0.41,4899,0.07,68245,--------,-------,2702,6994,0,8946,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7123.3,0.68,0.449,140,122.335367
NA,RS,100,NA,A,0,hm100119.134,10/1/19,62097,125.9,9271,12510,13156,3239,3884,0.259,0.295,119.2,0.39,0.49,968,0.44,4819,0.06,77115,--------,-------,2783,7586,0,9471,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7494.8,0.65,0.449,140,124.8630237
NA,RS,100,NA,A,0,hm100119.135,10/1/19,62126,137.6,9222,12241,12828,3019,3606,0.247,0.281,115.9,0.39,0.48,973,0.45,4694,0.07,61741,--------,-------,2757,6949,0,9400,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7435,0.63,0.449,140,130.1438771
NA,RS,100,NA,A,0,hm100119.136,10/1/19,62155,149.4,8701,11427,11950,2726,3250,0.239,0.272,116.5,0.39,0.52,1009,0.43,5300,0.06,101029,--------,-------,2950,8744,0,8872,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6996,0.62,0.449,140,136.7278081
NA,RS,100,NA,A,0,hm100119.137,10/1/19,62184,161.2,8181,10621,11071,2440,2890,0.23,0.261,117,0.41,0.51,1050,0.43,5371,0.06,147475,--------,-------,3039,11379,0,8337,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6569.3,0.6,0.449,140,141.9715183
NA,RS,100,NA,A,0,hm100119.138,10/1/19,62213,172.9,7939,10203,10622,2264,2683,0.222,0.253,115.3,0.39,0.5,990,0.44,5091,0.06,95503,--------,-------,2931,8458,0,8076,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6371,0.59,0.449,140,146.9793495
NA,RS,100,NA,A,0,hm100119.139,10/1/19,62242,184.7,8136,10258,10643,2122,2507,0.207,0.236,116,0.4,0.48,1039,0.45,5046,0.07,79032,--------,-------,2977,8281,0,8265,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6532.9,0.57,0.449,140,146.4015229
NA,RS,100,NA,A,0,hm100119.140,10/1/19,62271,196.5,8243,10255,10607,2011,2364,0.196,0.223,114.9,0.41,0.44,996,0.46,4457,0.09,45601,--------,-------,2761,6768,0,8363,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6627.1,0.55,0.449,140,147.4779117
NA,RS,100,NA,B,0,hm100119.141,10/1/19,62328,0,8711,15706,17012,6994,8300,0.445,0.488,142,0.47,0.34,241,0.52,1617,0.14,26949,--------,-------,1072,4764,0,9102,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9000.3,1,0.445,142,0
NA,RS,100,NA,B,0,hm100119.142,10/1/19,62357,5,9108,16074,17161,6966,8053,0.433,0.469,141,0.44,0.33,337,0.51,1971,0.16,25789,--------,-------,1336,5217,0,9505,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9247.8,1.02,0.445,142,8.484238975
NA,RS,100,NA,B,0,hm100119.143,10/1/19,62386,10,9487,16526,17662,7040,8175,0.426,0.463,133.1,0.4,0.35,591,0.47,2550,0.18,24379,--------,-------,1709,5679,0,9919,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9334.6,0.98,0.445,142,16.69416076
NA,RS,100,NA,B,0,hm100119.144,10/1/19,62415,15,9350,16281,17390,6931,8040,0.426,0.462,135.5,0.41,0.36,509,0.5,2443,0.13,27751,--------,-------,1629,5105,0,9759,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9101.4,0.97,0.445,142,25.04124113
NA,RS,100,NA,B,0,hm100119.145,10/1/19,62443,20,9030,15717,16738,6687,7708,0.425,0.46,136.6,0.42,0.4,526,0.49,2495,0.11,31635,--------,-------,1612,4918,0,9386,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8731.4,0.96,0.445,142,33.30994517
NA,RS,100,NA,B,0,hm100119.146,10/1/19,62472,31.8,9315,15529,16494,6213,7178,0.4,0.435,131,0.4,0.48,766,0.41,3382,0.11,31366,--------,-------,1975,5249,0,9659,0.04,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8648.9,0.9,0.445,142,49.84735324
NA,RS,100,NA,B,0,hm100119.147,10/1/19,62501,43.5,9321,15043,15972,5722,6652,0.38,0.416,129.3,0.4,0.53,887,0.37,4252,0.09,41651,--------,-------,2270,5904,0,9658,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,8389.8,0.86,0.445,142,64.77804631
NA,RS,100,NA,B,0,hm100119.148,10/1/19,62530,55.3,9008,14210,15081,5202,6073,0.366,0.403,128.4,0.4,0.53,896,0.38,4240,0.09,40977,--------,-------,2289,5806,0,9303,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7914.2,0.83,0.445,142,79.31607391
NA,RS,100,NA,B,0,hm100119.149,10/1/19,62559,67.1,8524,13081,13870,4557,5346,0.348,0.385,124.7,0.39,0.55,937,0.37,4581,0.08,47952,--------,-------,2403,6165,0,8787,0.03,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7313.8,0.79,0.445,142,91.50751384
