Expt,MCstrain,Prey,Light,Fed,Rep,ExptDay,MC_cellspmL,Prey_cellspmL,corr_chl_p_cell,FIReTimestamp,FvFm,Fm,Pmax,a,Pmax.err,Pmax.pvalue,a.err,a.pvalue,E_K,ETR_I,Ct_crypto,crypto_qPCR_run,crypto_count,Ct_meso,meso_qPCR_run,meso_count,est_meso,Ct_rawratio,PlastidCount,cryptos_per_est_meso
31,1802,HP,100,Y,C,10,2225,NaN,9.195481928,4839,0.238,6798,32.43586163,1.631244789,0.998991016,1.98E-17,0.23345927,1.59E-06,19.88411662,32.43308331,29.13,HP Run 2 10 May,10792.9459,25.51,MC Run 4 10 May,1526.651821,4450,1.141905135,7.069683964,2.42538
31,1802,HP,100,Y,C,12,1664.29,NaN,8.59092233,70309,0.264,3834,53.12295511,0.590921977,6.895426177,6.07E-07,0.119821734,0.000126449,89.89842518,42.75852492,29.2,HP Run 2 10 May,10413.57862,25.13,MC Run 4 10 May,2030.579512,3328.571429,1.161957819,5.128377664,3.12854
31,1802,HP,100,Y,C,14,1400,NaN,6.059900524,72820,0.225,4697,31.44798669,1.152900109,1.727397674,4.85E-13,0.26800636,0.000429415,27.27728659,31.40686746,27.56,HP Run 2 10 May,24081.30399,24.12,MC Run 4 10 May,4333.911115,2800,1.142620232,5.556483128,8.60047
32,1802,HP,50,N,A,0,657.14,0,15.4486,56446,0.488,5391,30.21496172,1.404414215,0.961107559,3.50E-17,0.202991866,1.82E-06,21.51428076,29.64153519,28.7,HP Run 1 10 May,13446.21342,26.29,,850.0803943,1314.285714,1.091669836,15.81757856,10.23081
32,1802,HP,50,N,A,1,907.14,0,11.6832,51389,0.447,5034,32.97816128,1.322810908,1.699329772,1.62E-13,0.296807852,0.000304714,24.93036691,31.80480266,29.62,HP Run 1 10 May,8401.561291,26.97,,510.2464596,1814.285714,1.098257323,16.46569248,4.63078
32,1802,HP,50,N,A,2,600,0,14.6044,50417,0.412,4854,60.11499535,0.620571237,6.618673447,6.22E-08,0.096124366,5.92E-06,96.87041834,28.538138,29.91,HP Run 1 10 May,7244.025993,26.91,,533.7525956,1200,1.11148272,13.57187965,6.03669
32,1802,HP,50,N,A,4,842.86,0,10.973,60322,0.301,3894,28.56297936,1.634173047,1.395782061,2.06E-13,0.372346385,0.000400657,17.47855248,28.37647656,28.82,HP Run 1 10 May,12646.19866,25.83,,1200.659883,1685.714286,1.115756872,10.53270692,7.50198
32,1802,HP,50,N,A,6,907.14,0,9.0836,50720,0.245,3488,26.73902387,1.543158285,1.259670744,1.13E-13,0.33993223,0.000290126,17.32746675,26.57290042,30.31,HP Run 1 10 May,5904.457487,26.87,,550.0219228,1814.285714,1.128023818,10.73494936,3.25443
32,1802,HP,50,N,A,8,871.43,0,5.9212,51795,0.218,2490,40.02476641,1.193785238,2.7043223,9.34E-11,0.290167444,0.000812142,33.52761045,36.16498489,30.64,HP Run 1 10 May,4987.92598,26.87,,550.0219228,1742.857143,1.140305173,9.068594856,2.86192
32,1802,HP,50,N,A,10,628.57,0,6.6582,50706,0.222,2135,45.87185721,0.575253784,6.695076423,2.81E-06,0.160597989,0.002297157,79.74194785,25.50468876,31.51,HP Run 1 10 May,3197.27506,27.47,,350.574239,1257.142857,1.14706953,9.120108394,2.54329
32,1802,HP,50,N,A,12,478.57,0,4.668,60160,0.223,1095,70.17271333,0.80448245,8.498435919,1.56E-07,0.169540397,0.000161681,87.22715242,36.32962155,31.5,HP Run 1 10 May,3213.660539,27.65,,306.2668558,957.1428571,1.139240506,10.4930079,3.35756
32,1802,HP,50,N,A,14,185.71,0,7.416846154,71425,0.18,617,115.4758358,1.150746194,9.869279515,7.57E-10,0.140494934,1.75E-07,100.3486576,53.20547051,30.51,HP Run 1 10 May,5330.647931,25.9,,1139.200062,371.4285714,1.177992278,4.679290415,14.35174
32,1802,HP,50,N,B,0,828.57,0,12.8758,57236,0.505,5089,27.91960374,1.275311139,0.710169898,6.62E-19,0.146678144,7.34E-08,21.89238602,27.34590402,30.49,HP Run 1 10 May,5385.425222,27.84,,265.5583735,1657.142857,1.095186782,20.27962874,3.24983
32,1802,HP,50,N,B,1,814.29,0,11.0266,52381,0.483,4781,30.74091121,1.224775006,1.192388631,1.16E-15,0.206440237,1.29E-05,25.09923134,29.61778144,30.89,HP Run 1 10 May,4389.549997,27.77,,279.8852425,1628.571429,1.112351458,15.68339209,2.69534
32,1802,HP,50,N,B,2,635.71,0,13.988,51172,0.37,6052,17.81257498,1.661398766,0.724686272,1.01E-14,0.388697379,0.000512599,10.72143265,17.80940538,29.37,HP Run 1 10 May,9546.847824,26.16,,937.2166599,1271.428571,1.122706422,10.18638297,7.50876
32,1802,HP,50,N,B,4,928.57,0,9.5392,61168,0.294,4346,72.9225007,0.651147363,7.329706834,1.67E-08,0.074064944,9.87E-08,111.9907794,30.55373824,29.17,HP Run 1 10 May,10574.50386,25.66,,1364.080498,1857.142857,1.136788776,7.75211131,5.69396
32,1802,HP,50,N,B,6,978.57,0,8.4672,51465,0.24,3787,43.82213092,0.77553108,4.70030155,2.60E-08,0.232666902,0.003699609,56.50596356,31.06318014,31.43,HP Run 1 10 May,3330.734381,27.25,,413.5233143,1957.142857,1.153394495,8.054526227,1.70184
32,1802,HP,50,N,B,8,850,0,6.4974,52541,0.211,3012,81.17335356,0.634023922,15.26965904,6.96E-05,0.103355674,1.44E-05,128.0288499,30.18212462,31.55,HP Run 1 10 May,3132.564342,27.75,,284.1188185,1700,1.136936937,11.02554332,1.84268
32,1802,HP,50,N,B,10,600,0,6.5644,51472,0.226,1810,92.94701445,0.652936015,12.12803679,4.49E-07,0.068639231,1.92E-08,142.3524086,31.36735435,31.74,HP Run 1 10 May,2842.627807,27.27,,407.3615177,1200,1.163916392,6.978145169,2.36886
32,1802,HP,50,N,B,12,435.71,0,4.844147541,61017,0.195,1153,55.18327571,0.848970342,6.249934402,5.85E-08,0.23591541,0.002053485,65.00023964,35.6748997,34.01,HP Run 1 10 May,890.7995726,28.55,,155.8475574,871.4285714,1.191243433,5.715839166,1.02223
32,1802,HP,50,N,B,14,171.43,0,7.176333333,72223,0.189,606,115.9802803,0.804297575,11.01386768,4.01E-09,0.060143756,8.66E-11,144.2007087,38.67713837,31.76,HP Run 1 10 May,2813.714314,27.16,,442.4253468,342.8571429,1.169366716,6.359749356,8.20667
32,1802,HP,50,N,C,0,742.86,0,16.2392,57995,0.514,6701,24.6411719,1.240711571,1.17749329,2.14E-11,0.221946959,8.77E-05,19.86051591,24.32264057,29.31,HP Run 1 10 May,9844.190288,27.21,,426.1279296,1485.714286,1.077177508,23.10149043,6.6259
32,1802,HP,50,N,C,1,1100,0,10.3432,53285,0.455,5389,22.40720553,1.452483159,0.694773887,2.23E-17,0.227072662,5.05E-06,15.42682639,22.33872557,29.17,HP Run 1 10 May,10574.50386,26.67,,639.1164561,2200,1.093738283,16.54550396,4.80659
32,1802,HP,50,N,C,2,478.57,0,23.1536,51923,0.428,5254,32.93047186,1.099245751,3.439439609,1.74E-08,0.470031127,0.031090027,29.95733378,30.67225486,28.73,HP Run 1 10 May,13241.58583,25.56,,1470.415256,957.1428571,1.124021909,9.005337628,13.83449
32,1802,HP,50,N,C,4,950,0,10.0618,62035,0.272,4690,27.78927079,1.557830375,1.50544901,1.10E-12,0.390917265,0.000957706,17.83844456,27.58570015,30.19,HP Run 1 10 May,6277.981043,26.14,,951.3931058,1900,1.154934966,6.59872455,3.3042
32,1802,HP,50,N,C,6,864.29,0,9.566,52214,0.235,3850,29.13897234,1.709452612,1.180644673,3.66E-14,0.313521679,5.32E-05,17.04579123,28.97435896,29.59,HP Run 1 10 May,8531.394016,25.93,,1113.832793,1728.571429,1.141149248,7.659492584,4.93552
32,1802,HP,50,N,C,8,942.86,0,5.7872,58312,0.211,2433,32.69619831,1.552141298,1.280119478,1.36E-15,0.27778289,2.65E-05,21.06522026,32.13371524,30.61,HP Run 1 10 May,5065.006418,26.44,,759.556352,1885.714286,1.157715582,6.668374775,2.68599
32,1802,HP,50,N,C,10,535.71,0,7.2076,52248,0.192,1781,72.86449011,1.106260104,11.69061994,7.02E-06,0.42968373,0.019091083,65.86560416,46.67402308,29.73,HP Run 1 10 May,7942.185018,26.32,,831.1511306,1071.428571,1.129559271,9.555644846,7.41271
32,1802,HP,50,N,C,12,435.71,0,4.92,61845,0.171,1188,80.88207984,0.789719988,16.45767723,0.00011174,0.222659043,0.002304434,102.4186814,36.62182177,30.37,HP Run 1 10 May,5726.114131,26.56,,694.1286977,871.4285714,1.143448795,8.249355127,6.57095
32,1802,HP,50,N,C,14,171.43,0,7.66,72991,0.195,775,114.4687273,0.78801776,22.55433637,9.36E-05,0.125180961,8.06E-06,145.2616085,37.91520844,30.11,HP Run 1 10 May,6540.033908,25.16,,1985.363348,342.8571429,1.196740859,3.294124431,19.0751
32,1802,HP,50,Y,A,0,921.43,6112.5,13.8812963,58756,0.507,3979,22.19187926,1.091809555,1.121319189,1.24E-11,0.215763726,0.000174006,20.32577858,21.87021944,30.39,HP Run 2 10 May,5667.871559,27.93,MC Run 4 10 May,248.2104146,1842.857143,1.088077336,22.83494658,3.07559
32,1802,HP,50,Y,A,1,1214.29,8116.67,13.51035484,54036,0.463,3918,33.27697596,0.728146926,2.195496467,1.08E-11,0.158175668,0.000220591,45.70090842,26.56696926,30.32,HP Run 2 10 May,5874.352453,27.74,MC Run 4 10 May,286.2595604,2428.571429,1.093006489,20.52106991,2.41885
32,1802,HP,50,Y,A,2,1414.29,4566.67,21.02987179,52714,0.515,4060,33.40893941,0.848026097,1.391158314,4.01E-15,0.127383804,3.02E-06,39.39612182,28.51686672,29.67,HP Run 2 10 May,8189.549269,27.13,MC Run 4 10 May,452.5014758,2828.571429,1.093623295,18.09839239,2.8953
32,1802,HP,50,Y,A,4,1608.33,2212.5,15.90631579,62904,0.484,6888,16.94158865,1.519061342,0.808304367,1.39E-13,0.408304045,0.001700738,11.1526692,16.93726507,29,HP Run 2 10 May,11534.53258,24.77,MC Run 4 10 May,2660.602532,3216.666667,1.170771094,4.335308428,3.58587
32,1802,HP,50,Y,A,6,1642.86,1637.5,10.87395652,52962,0.421,8383,14.14569722,2.293483877,0.457087643,2.17E-16,0.586333635,0.001123154,6.167777051,14.14569465,27.29,HP Run 2 10 May,27645.21679,24.76,MC Run 4 10 May,2680.649297,3285.714286,1.102180937,10.31288085,8.41376
32,1802,HP,50,Y,A,8,1750,NaN,10.28696581,59522,0.283,6548,21.7098406,2.233650312,0.897036266,3.50E-15,0.577707106,0.001130996,9.719444661,21.70836365,28.71,HP Run 2 10 May,13377.65526,23.53,MC Run 4 10 May,6748.698091,3500,1.220144496,1.982257182,3.82219
32,1802,HP,50,Y,A,10,1342.86,NaN,8.089741573,53218,0.211,4899,22.27051658,1.35526864,1.699427187,1.21E-10,0.509871042,0.016013611,16.4325477,22.16938632,29.61,HP Run 2 10 May,8444.617832,24.7,MC Run 4 10 May,2804.141985,2685.714286,1.198785425,3.011480116,3.14427
32,1802,HP,50,Y,A,12,1408.33,NaN,6.384772152,62718,0.184,2880,40.44228718,0.542557186,3.69717182,4.09E-09,0.097468233,3.41E-05,74.54013734,23.67865331,30.18,HP Run 2 10 May,6310.154605,25.87,MC Run 4 10 May,1165.145065,2816.66,1.166602242,5.415767354,2.2403
32,1802,HP,50,Y,A,14,1007.14,NaN,7.1674,73745,0.157,2766,56.7483224,0.441077814,10.41196185,4.32E-05,0.07160443,1.05E-05,128.6583014,21.00683131,31.31,HP Run 2 10 May,3541.440911,26.73,MC Run 4 10 May,610.9701605,2014.28,1.17134306,5.796422052,1.75817
32,1802,HP,50,Y,B,0,807.14,7000,13.33018182,59674,0.499,2793,27.4061846,0.957206867,1.11672158,2.74E-15,0.162341915,1.39E-05,28.63141244,25.78803643,29.91,HP Run 2 10 May,7244.025993,26.99,MC Run 4 10 May,502.6434181,1614.285714,1.108188218,14.41185885,4.48745
32,1802,HP,50,Y,B,1,1250,6900,12.21728571,54794,0.421,3466,31.50160773,0.553499918,2.862670305,2.01E-09,0.139812381,0.000920395,56.91348221,22.23006555,28.36,HP Run 2 10 May,15998.52705,26.2,MC Run 4 10 May,909.4943386,2500,1.082442748,17.59057355,6.39941
32,1802,HP,50,Y,B,2,1228.57,3500,19.4485,56611,0.509,3987,34.06088443,0.743381632,1.470835933,7.56E-15,0.105510293,1.42E-06,45.8188405,27.15795008,28.15,HP Run 2 10 May,17811.47969,26,MC Run 4 10 May,1056.817509,2457.142857,1.082692308,16.85388398,7.24886
32,1802,HP,50,Y,B,4,1608.33,2575,14.56866667,63737,0.483,6997,17.43332655,1.714509255,0.530255733,1.59E-17,0.318554345,4.09E-05,10.16811458,17.43145911,27.84,HP Run 2 10 May,20869.88231,23.91,MC Run 4 10 May,5073.87776,3216.666667,1.164366374,4.113201637,6.48805
32,1802,HP,50,Y,B,6,1958.33,1612.5,13.27714634,53760,0.435,6454,12.8057849,2.187186803,0.595364613,9.09E-14,0.83243617,0.017647629,5.854911376,12.80578392,27.78,HP Run 2 10 May,21519.88767,23.88,MC Run 4 10 May,5189.434085,3916.666667,1.163316583,4.146865981,5.49444
32,1802,HP,50,Y,B,8,1542.86,NaN,11.59401075,60519,0.338,6153,19.22531322,1.848334535,0.694251214,3.29E-16,0.402820103,0.000227948,10.40142509,19.22274555,27.96,HP Run 2 10 May,19628.17855,24.53,MC Run 4 10 May,3185.810945,3085.714286,1.139828781,6.161124715,6.36098
32,1802,HP,50,Y,B,10,1585.71,NaN,9.709329114,54013,0.251,4387,28.58109213,0.241906691,6.760558278,0.000566818,0.057298196,0.00057387,118.1492416,11.42150265,29.67,HP Run 2 10 May,8189.549269,25.35,MC Run 4 10 May,1721.472146,3171.428571,1.170414201,4.757294092,2.58229
32,1802,HP,50,Y,B,12,1235.71,NaN,5.736421053,63466,0.195,2540,39.27496969,0.409881696,5.095807143,6.04E-07,0.080924059,9.57E-05,95.82025753,18.81648164,28.56,HP Run 2 10 May,14443.75124,24.59,MC Run 4 10 May,3045.509791,2471.42,1.161447743,4.742638254,5.84431
32,1802,HP,50,Y,B,14,1100,NaN,5.673238532,74900,0.156,2776,35.6787382,0.697895688,2.923036538,7.75E-10,0.171500689,0.00079792,51.12331082,26.83792949,29.31,HP Run 2 10 May,9844.190288,24.57,MC Run 4 10 May,3091.576518,2200,1.192918193,3.184197522,4.47463
32,1802,HP,50,Y,C,0,757.14,6666.67,21.492,60423,0.457,2763,21.09443535,1.025872589,0.988474182,3.51E-13,0.204976898,0.000129602,20.56243201,20.77100686,30.38,HP Run 2 10 May,5696.918415,27.19,MC Run 4 10 May,432.5735892,1514.285714,1.117322545,13.16982488,3.76212
32,1802,HP,50,Y,C,1,1214.29,7016.67,9.420176471,55549,0.489,3489,35.50380711,0.727954132,2.405166393,1.69E-11,0.155113825,0.000181196,48.77203869,27.40776734,28.9,HP Run 2 10 May,12139.47765,26.38,MC Run 4 10 May,794.5477461,2428.571429,1.095526914,15.27847472,4.99861
32,1802,HP,50,Y,C,2,1250,3687.5,15.85117021,57459,0.507,3884,39.38932698,0.659909065,1.51410948,9.87E-16,0.067564278,1.28E-08,59.68902243,26.96497246,28.69,HP Run 2 10 May,13515.12292,25.84,MC Run 4 10 May,1191.680959,2500,1.110294118,11.34122587,5.40605
32,1802,HP,50,Y,C,4,1491.67,2950,13.20976923,64482,0.486,6887,15.19852875,1.843185414,0.568604511,6.13E-16,0.473146618,0.00105978,8.245794823,15.19836432,28.58,HP Run 2 10 May,14296.83813,24.88,MC Run 4 10 May,2449.740037,2983.333333,1.148713826,5.836063384,4.79224
32,1802,HP,50,Y,C,6,1900,1500,7.323470588,54507,0.438,8665,14.78641609,2.034964366,0.403407994,1.27E-17,0.397457845,8.53E-05,7.266179367,14.7863849,26.94,HP Run 2 10 May,33061.3056,23.92,MC Run 4 10 May,5035.933656,3800,1.126254181,6.565079658,8.70034
32,1802,HP,50,Y,C,8,1571.43,NaN,9.884507692,61274,0.348,8142,16.31072443,2.031476508,0.621444936,8.45E-16,0.5392088,0.001409842,8.028999778,16.31059725,26.86,HP Run 2 10 May,34441.33682,23.45,MC Run 4 10 May,7166.382755,3142.857143,1.145415778,4.80595832,10.95861
32,1802,HP,50,Y,C,10,1064.29,NaN,13.01277778,54759,0.267,3951,26.1464275,0.413900018,3.755547772,1.67E-06,0.150056821,0.012941361,63.17087796,17.23729854,27.52,HP Run 2 10 May,24578.76176,23.61,MC Run 4 10 May,6355.357714,2128.571429,1.165607793,3.867408078,11.54707
32,1802,HP,50,Y,C,12,1207.14,NaN,6.577422535,64220,0.208,2431,51.36809868,0.323758316,12.49842168,0.00065748,0.052218112,7.50E-06,158.6618662,15.67250416,29.28,HP Run 2 10 May,9996.316542,25.44,MC Run 4 10 May,1609.014656,2414.28,1.150943396,6.212694524,4.1405
32,1802,HP,50,Y,C,14,842.86,NaN,4.765048,75696,0.184,2839,63.31194421,0.79632156,6.608838664,2.89E-08,0.151449857,6.41E-05,79.50550049,35.2828325,28.74,HP Run 2 10 May,13174.07101,24.64,MC Run 4 10 May,2933.32376,1685.72,1.166396104,4.491175229,7.8151
33,1802,RS,10,N,A,0,685.71,0,30.6751875,54507,0.423,8697,77.71760357,1.490945474,,,,,52.12638889,14.72920295,28.39,RS Run 1 16 May,11688.5328,26.03,MC Run 5 10 May,1033.284703,1371.428571,1.090664618,11.31201572,8.52289
33,1802,RS,10,N,A,1,850,0,25.02329412,50312,0.444,4995,74.21004039,1.24873313,,,,,59.42826261,12.37079216,30.3,RS Run 1 16 May,4520.640796,26.98,MC Run 5 10 May,506.430671,1700,1.123054114,8.926475144,2.6592
33,1802,RS,10,N,A,2,921.43,0,18.61048062,53710,0.426,6668,83.82695223,1.36033813,,,,,61.62214406,13.4852128,29.1,RS Run 1 16 May,8211.074641,25.77,MC Run 5 10 May,1255.972123,1842.857143,1.129220023,6.537624914,4.45562
33,1802,RS,10,N,A,4,800,0,22.78175,52163,0.377,8052,76.02017386,1.0313612,,,,,73.70858424,10.25079634,29.74,RS Run 1 16 May,5972.55283,26.31,MC Run 5 10 May,837.4135812,1600,1.130368681,7.132142307,3.73285
33,1802,RS,10,N,A,6,983.33,0,13.988,53883,0.366,7225,115.9584993,0.763869658,,,,,151.804039,7.62766651,29.28,RS Run 1 16 May,7507.926286,26.27,MC Run 5 10 May,862.9388071,1966.666667,1.114579368,8.700415632,3.81759
33,1802,RS,10,N,A,8,828.57,0,14.32588793,54168,0.327,8335,39.10916594,1.154290392,,,,,33.88156585,11.21901368,29.08,RS Run 1 16 May,8293.159154,26.03,MC Run 5 10 May,1033.284703,1657.142857,1.117172493,8.026015609,5.00449
33,1802,RS,10,N,A,10,1085.71,0,8.436,54911,0.307,7161,29.04661295,1.108507997,,,,,26.2033409,10.57653467,30.18,RS Run 1 16 May,4798.660222,26.24,MC Run 5 10 May,882.5920272,2171.428571,1.150152439,5.43700835,2.20991
33,1802,RS,10,N,A,12,900,0,9.11,58254,0.261,7165,23.73562337,1.243494046,,,,,19.08784642,11.40970195,29.42,RS Run 1 16 May,7002.933463,25.8,MC Run 5 10 May,1228.004618,1800,1.140310078,5.702693101,3.89052
33,1802,RS,10,N,A,14,841.67,0,7.47,56302,0.214,5966,25.03741891,1.22545137,,,,,20.43118113,11.36143435,26.95,RS Run 1 16 May,23922.13848,23.01,MC Run 5 10 May,9971.029474,1683.333333,1.1712299,2.399164353,14.21117
33,1802,RS,10,N,B,0,621.43,0,32.13575862,55293,0.422,8654,75.08262903,1.412822228,,,,,53.14372008,13.96380192,30.68,RS Run 1 16 May,3742.139731,27.93,MC Run 5 10 May,248.2104146,1242.857143,1.098460437,15.07648153,3.01092
33,1802,RS,10,N,B,1,792.86,0,26.6334955,51057,0.452,7876,85.75642105,1.234909148,,,,,69.4435062,12.26443438,29.61,RS Run 1 16 May,6371.475244,26.72,MC Run 5 10 May,615.5736198,1585.714286,1.108158683,10.35046831,4.01805
33,1802,RS,10,N,B,2,1157.14,0,18.06176543,54505,0.442,6391,77.34519346,1.129984422,,,,,68.44801745,11.22012965,30.4,RS Run 1 16 May,4301.302634,26.93,MC Run 5 10 May,525.7992957,2314.285714,1.128852581,8.180502845,1.85859
33,1802,RS,10,N,B,4,1000,0,16.68475,53089,0.422,7346,81.10523233,0.709170444,,,,,114.3663459,7.073686431,32.21,RS Run 1 16 May,1748.396788,28.27,MC Run 5 10 May,192.3003169,2000,1.139370357,9.092011995,0.8742
33,1802,RS,10,N,B,6,1014.29,0,13.12690845,54682,0.383,6765,185.207554,0.570383583,,,,,324.7070207,5.702033242,29.4,RS Run 1 16 May,7072.940424,25.36,MC Run 5 10 May,1708.598418,2028.571429,1.159305994,4.139615458,3.48666
33,1802,RS,10,N,B,8,907.14,0,12.9803622,54987,0.352,7643,37.60893072,1.202761827,,,,,31.26880973,11.63367792,30.64,RS Run 1 16 May,3817.332589,27.11,MC Run 5 10 May,459.3460646,1814.285714,1.130210255,8.310363108,2.10404
33,1802,RS,10,N,B,10,835.71,0,10.022,55657,0.299,7944,18.86252504,1.552683284,,,,,12.14834038,12.76587196,29.19,RS Run 1 16 May,7851.633151,26.1,MC Run 5 10 May,980.3925446,1671.428571,1.118390805,8.008662646,4.69756
33,1802,RS,10,N,B,12,971.43,0,7.65,59005,0.268,6339,24.44817049,1.23040344,,,,,19.87004401,11.36069978,31.18,RS Run 1 16 May,2918.23324,26.81,MC Run 5 10 May,575.3604429,1942.857143,1.162998881,5.072008819,1.50203
33,1802,RS,10,N,B,14,664.29,0,9.02,57070,0.223,5946,23.37308611,1.112489615,,,,,21.00971172,10.35452509,27.68,RS Run 1 16 May,16638.72332,23.91,MC Run 5 10 May,5073.87776,1328.571429,1.157674613,3.279291324,12.52377
33,1802,RS,10,N,C,0,692.86,0,28.86959794,56165,0.449,8022,86.9515766,1.275657506,,,,,68.16216435,12.66583408,29.18,RS Run 1 16 May,7890.781178,27,MC Run 5 10 May,498.8844875,1385.714286,1.080740741,15.81685015,5.69438
33,1802,RS,10,N,C,1,721.43,0,27.92532673,51826,0.459,6118,86.91968676,1.294092696,,,,,67.16650747,12.84614946,27.81,RS Run 1 16 May,15596.9615,25.03,MC Run 5 10 May,2188.870156,1442.857143,1.11106672,7.125576385,10.80978
33,1802,RS,10,N,C,2,1007.14,0,18.01987943,55337,0.443,6011,80.0046707,1.077642568,,,,,74.24045138,10.71172154,28.56,RS Run 1 16 May,10740.88335,25.65,MC Run 5 10 May,1374.358396,2014.285714,1.113450292,7.815198262,5.33235
33,1802,RS,10,N,C,4,985.71,0,17.01513768,53837,0.416,7845,84.74338198,0.810181614,,,,,104.5980068,8.077222121,29.28,RS Run 1 16 May,7507.926286,26.3,MC Run 5 10 May,843.7232172,1971.428571,1.113307985,8.898565469,3.80837
33,1802,RS,10,N,C,6,885.71,0,15.52251613,55515,0.388,7362,97.2599386,0.576416518,,,,,168.7320462,5.757425954,29.61,RS Run 1 16 May,6371.475244,26.1,MC Run 5 10 May,980.3925446,1771.428571,1.134482759,6.498902178,3.5968
33,1802,RS,10,N,C,8,885.71,0,12.62908871,56027,0.357,7092,35.20211583,1.043360524,,,,,33.73916782,10.1384491,29.44,RS Run 1 16 May,6933.619421,26.27,MC Run 5 10 May,862.9388071,1771.428571,1.120669966,8.034891193,3.91414
33,1802,RS,10,N,C,10,807.14,0,9.763,56403,0.289,8048,20.36569096,1.212753609,,,,,16.79293371,10.87184848,29.35,RS Run 1 16 May,7251.034976,25.49,MC Run 5 10 May,1549.74413,1614.285714,1.151431934,4.678859456,4.49179
33,1802,RS,10,N,C,12,900,0,8.07,59896,0.27,6623,21.98054971,1.298421985,,,,,16.92866415,11.65868085,29.32,RS Run 1 16 May,7360.037041,25.6,MC Run 5 10 May,1426.921232,1800,1.1453125,5.157984111,4.08891
33,1802,RS,10,N,C,14,692.86,0,9.53,57869,0.218,5321,22.7612434,1.095945711,,,,,20.76858661,10.18431894,26.61,RS Run 1 16 May,28329.57113,22.98,MC Run 5 10 May,10198.11723,1385.714286,1.157963446,2.777921698,20.44402
33,1802,RS,10,Y,A,0,721.43,8616.67,42.03866667,57065,0.46,6559,94.11827516,1.290343289,,,,,72.94049261,12.82319233,29.69,RS Run 1 16 May,6122.939948,26.64,MC Run 5 10 May,653.672177,1442.857143,1.114489489,9.36698878,4.24362
33,1802,RS,10,Y,A,1,1157.14,3400,55.55212,52572,0.449,7269,75.22037517,1.187383841,,,,,63.34967056,11.77618793,27.13,RS Run 1 16 May,21873.5866,24.63,MC Run 5 10 May,2955.42539,2314.285714,1.101502233,7.401163528,9.45155
33,1802,RS,10,Y,A,2,2350,450,34.86154545,56084,0.432,15515,85.13774065,1.29192793,,,,,65.89976009,12.82102129,26.06,RS Run 1 16 May,37242.60064,23.81,MC Run 5 10 May,5469.403951,4700,1.09449811,6.809261297,7.92396
33,1802,RS,10,Y,A,4,3637.5,71.43,19.63833333,54587,0.395,15944,90.21199394,1.278774776,,,,,70.54564698,12.70277964,28.3,RS Run 1 16 May,12223.62449,23.97,MC Run 5 10 May,4850.427304,7275,1.18064247,2.520112915,1.68022
33,1802,RS,10,Y,A,6,3800,50,21.224,56335,0.372,17148,64.54998315,1.410044303,,,,,45.77869151,13.88036564,27.17,RS Run 1 16 May,21442.72619,23.67,MC Run 5 10 May,6075.471669,7600,1.147866498,3.529392837,2.82141
33,1802,RS,10,Y,A,8,3562.5,25,14.45621637,56792,0.365,17163,45.71801701,1.480834683,,,,,30.87314036,14.31132115,30.81,RS Run 1 16 May,3507.841809,28.7,MC Run 5 10 May,139.2515378,7125,1.073519164,25.19068632,0.49233
33,1802,RS,10,Y,A,10,3950,0,13.38762745,57164,0.379,15226,31.85523619,1.262681066,,,,,25.22825206,12.00458724,30.53,RS Run 1 16 May,4031.99514,28.12,MC Run 5 10 May,215.2186981,7900,1.085704125,18.73440912,0.51038
33,1802,RS,10,Y,A,12,3170,0,10.00947619,60833,0.361,14270,38.9992956,1.295035799,,,,,30.1144537,12.4944523,27.36,RS Run 1 16 May,19509.22421,24.33,MC Run 5 10 May,3701.860083,6340,1.124537608,5.270113882,3.07716
33,1802,RS,10,Y,A,14,2950,0,11.20124176,61508,0.315,25051,31.61029865,1.595143628,,,,,19.8165846,14.72246206,25.49,RS Run 1 16 May,49449.28313,22.18,MC Run 5 10 May,18591.7384,5900,1.149233544,2.659744993,8.38123
33,1802,RS,10,Y,B,0,928.57,8616.67,34.0523617,58794,0.448,3648,105.477333,1.144256439,,,,,92.17980289,11.39788667,29.77,RS Run 1 16 May,5884.099391,26.63,MC Run 5 10 May,658.597382,1857.142857,1.117912129,8.93428907,3.16836
33,1802,RS,10,Y,B,1,1207.14,2937.5,48.4796,53319,0.429,6571,68.203167,0.992942263,,,,,68.68794845,9.859860076,28.13,RS Run 1 16 May,13302.09362,26.2,MC Run 5 10 May,909.4943386,2414.285714,1.073664122,14.62581245,5.50974
33,1802,RS,10,Y,B,2,2341.67,650,34.64737209,56847,0.446,13509,82.14536121,1.217700469,,,,,67.45941495,12.08858808,25.42,RS Run 1 16 May,51201.18354,23.27,MC Run 5 10 May,8203.137666,4683.333333,1.09239364,6.241658451,10.93264
33,1802,RS,10,Y,B,4,4000,64.29,26.90383019,55358,0.432,16084,81.79698679,1.237502938,,,,,66.09841825,12.28147045,24.5,RS Run 1 16 May,80909.58992,22.07,MC Run 5 10 May,20192.0308,8000,1.110104214,4.007006067,10.1137
33,1802,RS,10,Y,B,6,3670,40,16.01168817,57202,0.404,6938,71.68824667,0.8664178,,,,,82.74096706,8.622237367,28.62,RS Run 1 16 May,10425.09449,25.49,MC Run 5 10 May,1549.74413,7340,1.122793252,6.726977886,1.42031
